segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified
3706,56,0.02072741493938209,0.15419735485562583,0.02072741493938209,0.15330465389127884,0.6570199452483378,12.635705905357842,3.8899491591709037,21.59225655064529,0.023289665211062592,0.01775147928994083,304.1212233025957,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3707,44,0.017207665232694565,0.13006989623580256,0.017207665232694565,0.12045365662886194,0.516229956980837,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.01775147928994083,88.7213080796839,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3708,73,0.027766914352757136,0.17120112942869417,0.027766914352757136,0.19984356667970277,0.8564724286272977,12.635705905357842,3.8899491591709037,21.59225655064529,0.027656477438136828,0.027895181741335588,156.36174419021387,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3709,89,0.03441533046538913,0.18544687513038283,0.03441533046538913,0.2436448963629253,1.0441924129839655,12.635705905357842,3.8899491591709037,21.59225655064529,0.033478893740902474,0.03550295857988166,14.221111150087744,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3720,46,0.01798983183418068,0.13294024764056145,0.01798983183418068,0.12592882283926476,0.5396949550254204,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.02028740490278952,155.51975313117217,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3721,20,0.007821666014861166,0.08811086051164634,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0084530853761623,304.16842272667947,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3723,22,0.008603832616347283,0.09237501745991727,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.0084530853761623,15.984231608997138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3727,36,0.01329683222526398,0.12430268102920126,0.01329683222526398,0.09855299178725069,0.42236996480250294,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.014370245139475908,140.1902338298417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3734,33,0.012514665623777864,0.11630411521758682,0.012514665623777864,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.01267962806424345,74.53886174690976,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3737,53,0.02033633163863903,0.14521777802616412,0.02033633163863903,0.1450919045756746,0.6218224481814627,12.635705905357842,3.8899491591709037,21.59225655064529,0.021106259097525473,0.01944209636517329,380.7559578376207,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3738,21,0.007821666014861166,0.09450375344321596,0.007821666014861166,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0084530853761623,75.71036626135566,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3741,44,0.016425498631208447,0.13595265033720186,0.016425498631208447,0.12045365662886194,0.516229956980837,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.016060862214708368,148.07749809739778,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3749,26,0.010168165819319515,0.10034297149419825,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.013524936601859678,142.66392170491002,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3752,95,0.03480641376613219,0.2011999149963047,0.03480641376613219,0.26007039499413376,1.114587407117716,12.635705905357842,3.8899491591709037,21.59225655064529,0.039301310043668124,0.029585798816568046,29.56128950190389,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3754,39,0.015252248728979272,0.12257852119120101,0.015252248728979272,0.1067657411028549,0.4575674618693782,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01775147928994083,58.12472718795361,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3758,53,0.01994524833789597,0.14788737494564871,0.01994524833789597,0.1450919045756746,0.6218224481814627,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.02197802197802198,181.89682467014188,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3759,33,0.012905748924520923,0.11289009966816028,0.012905748924520923,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01267962806424345,228.08723577904445,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3760,39,0.015252248728979272,0.12257852119120093,0.015252248728979272,0.1067657411028549,0.4575674618693782,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.016060862214708368,78.54408132072582,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3763,43,0.016034415330465387,0.13455555859116386,0.016034415330465387,0.11771607352366054,0.5044974579585452,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.0169061707523246,214.1404314039773,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3764,31,0.012123582323034806,0.10945906429283526,0.012123582323034806,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01098901098901099,223.46020927105195,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3767,37,0.014470082127493155,0.11944152608647668,0.014470082127493155,0.10129057489245209,0.43410246382479467,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.014370245139475908,227.4928465007712,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3770,34,0.012905748924520923,0.11793062419150983,0.012905748924520923,0.09307782557684786,0.3973406335549472,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01267962806424345,229.02356812146076,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3773,36,0.014078998826750098,0.11783976953529013,0.014078998826750098,0.09855299178725069,0.4153304653891279,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.014370245139475908,312.01820846907094,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3776,130,0.0496675791943684,0.22499408114058253,0.0496675791943684,0.35588580367618305,1.5252248728979272,12.635705905357842,3.8899491591709037,21.59225655064529,0.05604075691411936,0.042265426880811495,84.83431019120063,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3781,26,0.009777082518576457,0.10416901910714144,0.009777082518576457,0.07117716073523661,0.29174814235432145,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.0084530853761623,274.9283713996973,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3782,29,0.01134141572154869,0.10591116494850408,0.01134141572154869,0.07938991005084083,0.3402424716464607,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.014370245139475908,267.7418456357478,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3784,52,0.01994524833789597,0.14392022921284808,0.01994524833789597,0.14235432147047322,0.6053969495502542,12.635705905357842,3.8899491591709037,21.59225655064529,0.026200873362445413,0.01267962806424345,87.13745573690659,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3785,44,0.017207665232694565,0.13006989623580256,0.017207665232694565,0.12045365662886194,0.516229956980837,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.021132713440405747,25.309345379984823,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3787,34,0.012514665623777864,0.12120274227779511,0.012514665623777864,0.09307782557684786,0.3989049667579194,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.0084530853761623,257.3532772505287,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3801,35,0.01368791552600704,0.1162146221541062,0.01368791552600704,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.011834319526627219,79.61733899261314,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3802,31,0.012123582323034806,0.1094590642928352,0.012123582323034806,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.0076077768385460695,80.05810649763295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3803,65,0.023856081345326553,0.1670742352953174,0.023856081345326553,0.17794290183809153,0.7626124364489636,12.635705905357842,3.8899491591709037,21.59225655064529,0.024017467248908297,0.023668639053254437,154.80993924543375,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3805,38,0.014861165428236215,0.12102082057080213,0.014861165428236215,0.1040281579976535,0.4458349628470864,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.016060862214708368,215.81935197838249,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3806,52,0.01994524833789597,0.14392022921284806,0.01994524833789597,0.14235432147047322,0.6100899491591709,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.02028740490278952,229.97583539802196,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3816,32,0.011732499022291749,0.118016223089787,0.011732499022291749,0.08760265936644505,0.36722721939773173,12.635705905357842,3.8899491591709037,21.59225655064529,0.005822416302765648,0.018596787827557058,68.91264327014358,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3821,86,0.033242080563159956,0.18247510163908454,0.033242080563159956,0.23543214704732107,1.0089949159170903,12.635705905357842,3.8899491591709037,21.59225655064529,0.033478893740902474,0.03296703296703297,83.32483924964902,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3823,70,0.02698474775127102,0.16558769505037682,0.02698474775127102,0.19163081736409857,0.8212749315604224,12.635705905357842,3.8899491591709037,21.59225655064529,0.026928675400291122,0.027049873203719356,142.4162022213644,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3826,33,0.012123582323034806,0.11962073327815805,0.012123582323034806,0.09034024247164646,0.3871724677356277,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01014370245139476,10.734871815886809,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3833,24,0.009385999217833398,0.0964444913587477,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.011834319526627219,8.83782444179688,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3835,108,0.04145482987876418,0.20502147334015633,0.04145482987876418,0.29565897536175206,1.2600703949941336,12.635705905357842,3.8899491591709037,21.59225655064529,0.05167394468704512,0.029585798816568046,86.2223233750378,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3837,23,0.00899491591709034,0.09443248851994747,0.00899491591709034,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.009298393913778529,308.46384026515676,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3838,135,0.0496675791943684,0.2372512343856423,0.0496675791943684,0.36957371920219007,1.583887368009386,12.635705905357842,3.8899491591709037,21.59225655064529,0.05749636098981077,0.04057480980557904,84.7323903798818,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3841,101,0.03754399687133359,0.20651607345462827,0.03754399687133359,0.2764958936253422,1.1849824012514665,12.635705905357842,3.8899491591709037,21.59225655064529,0.03711790393013101,0.03803888419273035,85.20077477833124,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3842,20,0.007821666014861166,0.08811086051164636,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.006762468300929839,275.9196733782257,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3845,50,0.019554165037152915,0.1384893511102847,0.019554165037152915,0.13687915526007038,0.5866249511145875,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.02028740490278952,84.7287005260775,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3849,129,0.04732107938991005,0.23277261836239635,0.04732107938991005,0.3531482205709816,1.5134923738756354,12.635705905357842,3.8899491591709037,21.59225655064529,0.05021834061135371,0.04395604395604396,273.34925564349464,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3853,108,0.04145482987876418,0.20502147334015636,0.04145482987876418,0.29565897536175206,1.2671098944075088,12.635705905357842,3.8899491591709037,21.59225655064529,0.042212518195050945,0.04057480980557904,277.1963046925256,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3859,40,0.01564333202972233,0.12411544098636827,0.01564333202972233,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.021106259097525473,0.009298393913778529,109.47691739484408,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3868,21,0.008212749315604223,0.0902689692053565,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.006762468300929839,12.74647261743096,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3872,41,0.016034415330465387,0.12563234262357453,0.016034415330465387,0.11224090731325773,0.48103245991396165,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.016060862214708368,161.7065041343148,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3898,31,0.012123582323034806,0.10945906429283515,0.012123582323034806,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01014370245139476,309.1941627453015,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3899,83,0.030504497457958545,0.1879652049897722,0.030504497457958545,0.22721939773171684,0.9698865858427845,12.635705905357842,3.8899491591709037,21.59225655064529,0.033478893740902474,0.027049873203719356,85.74136105514295,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3901,49,0.019163081736409855,0.1371248032153661,0.019163081736409855,0.134141572154869,0.5698083691826359,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.021132713440405747,273.8143146938826,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3908,41,0.015252248728979272,0.13171344175901079,0.015252248728979272,0.11224090731325773,0.47946812671098943,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.018596787827557058,135.01162826812464,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3912,32,0.012514665623777864,0.11118850518583873,0.012514665623777864,0.08760265936644505,0.37543996871333596,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.014370245139475908,82.25294892701238,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3920,52,0.019554165037152915,0.14661345432850717,0.019554165037152915,0.14235432147047322,0.6030504497457958,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.02197802197802198,176.41767809743513,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3921,44,0.017207665232694565,0.13006989623580256,0.017207665232694565,0.12045365662886194,0.516229956980837,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.015215553677092139,176.69198319861016,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3930,157,0.059835745013687915,0.24654116503402018,0.059835745013687915,0.42980054751662106,1.8349628470864294,12.635705905357842,3.8899491591709037,21.59225655064529,0.05312954876273653,0.0676246830092984,9.428614710286816,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3938,56,0.021900664841611264,0.14638786289886255,0.021900664841611264,0.15330465389127884,0.6570199452483378,12.635705905357842,3.8899491591709037,21.59225655064529,0.023289665211062592,0.02028740490278952,150.8366325050569,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3943,36,0.014078998826750098,0.11783976953529017,0.014078998826750098,0.09855299178725069,0.42236996480250294,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.014370245139475908,25.41967954975398,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3945,64,0.024638247946812672,0.15872896309316317,0.024638247946812672,0.1752053187328901,0.7508799374266719,12.635705905357842,3.8899491591709037,21.59225655064529,0.025473071324599708,0.023668639053254437,140.68078251840632,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3947,39,0.014470082127493155,0.1288038783746,0.014470082127493155,0.1067657411028549,0.4575674618693782,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.01267962806424345,23.510851632890542,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948,25,0.009777082518576457,0.09841381471547946,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.009298393913778529,134.7305871533468,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3960,72,0.027766914352757136,0.16780436128263354,0.027766914352757136,0.19710598357450138,0.8447399296050059,12.635705905357842,3.8899491591709037,21.59225655064529,0.027656477438136828,0.027895181741335588,86.73794352827265,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3962,20,0.007821666014861166,0.0881108605116463,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.005917159763313609,78.79433873683627,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3963,84,0.03245991396167384,0.18046249510645063,0.03245991396167384,0.22995698083691826,0.9855299178725069,12.635705905357842,3.8899491591709037,21.59225655064529,0.03566229985443959,0.028740490278951817,145.7051464096582,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3964,27,0.010559249120062574,0.1022342355463463,0.010559249120062574,0.07391474384043802,0.3167774736018772,12.635705905357842,3.8899491591709037,21.59225655064529,0.006550218340611353,0.015215553677092139,273.7284245610991,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3974,22,0.008603832616347283,0.09237501745991716,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.005917159763313609,6.00014527865759,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3978,51,0.018771998435666796,0.1479949354317428,0.018771998435666796,0.1396167383652718,0.5983574501368791,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.02197802197802198,592.2559647383538,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3996,28,0.010950332420805632,0.10408967237547517,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.01098901098901099,118.76208125356548,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4002,43,0.016425498631208447,0.13161582630641955,0.016425498631208447,0.11615174032068831,0.4939382088384826,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.016060862214708368,302.6730582200227,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4004,47,0.01798983183418068,0.13723187970076212,0.01798983183418068,0.12866640594446618,0.5514274540477122,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.0169061707523246,15.757706496093745,0,0,0,0,0,0,1,0,0,0,0,0,0,0
