date,total_crashes,crash_rate,avg_crashes_last_7_days,avg_crashes_last_30_days,temperature_2m_mean,precipitation_sum,windspeed_10m_max,rain_indicator,hidden_state,state_probability_max,state_label
2023-03-21,142,0.012026458208057728,0.08873808092088309,0.3657761360707843,7.4,0.0,20.1,0.0,0,1.0,Moderate Risk Regime
2023-03-22,113,0.00970706983936088,0.08710591873550383,0.3657761360707843,7.8,0.0,23.1,0.0,0,1.0,Moderate Risk Regime
2023-03-23,138,0.01185465166222833,0.08324027145434242,0.36646336225410187,10.7,2.8,24.5,1.0,1,1.0,Low Risk Regime
2023-03-24,143,0.012112361480972425,0.08444291727514819,0.36697878189159006,8.7,0.2,19.1,1.0,1,1.0,Low Risk Regime
2023-03-25,124,0.01056610256850786,0.08186581908770724,0.36843913753113994,5.6,11.5,31.4,1.0,1,1.0,Low Risk Regime
2023-03-26,152,0.012713684391375312,0.08126449617730436,0.369555880079031,9.4,0.0,24.5,0.0,0,1.0,Moderate Risk Regime
2023-03-27,138,0.011682845116398935,0.08255304527102482,0.36835323425822525,7.8,2.6,23.7,1.0,1,1.0,Low Risk Regime
2023-03-28,135,0.011081522205996048,0.08160810926896314,0.369555880079031,6.6,0.6,21.1,1.0,1,1.0,Low Risk Regime
2023-03-29,138,0.011596941843484237,0.08100678635856026,0.3698994931706898,5.3,0.0,24.2,0.0,0,1.0,Moderate Risk Regime
2023-03-30,167,0.014174040030925178,0.08315436818142771,0.36938407353320163,3.3,0.1,28.5,1.0,1,1.0,Low Risk Regime
2023-03-31,134,0.011425135297654841,0.08564556309595396,0.3751395928184864,6.0,0.0,29.4,0.0,0,1.0,Moderate Risk Regime
2023-04-01,160,0.013572717120522292,0.08487243363972168,0.3705867193540074,14.9,10.1,26.7,1.0,1,1.0,Low Risk Regime
2023-04-02,127,0.010823812387251955,0.0879649514646508,0.37221888153938665,6.9,0.0,35.3,0.0,0,1.0,Moderate Risk Regime
2023-04-03,127,0.010737909114337257,0.08581736964178335,0.3703290095352633,7.1,0.0,30.9,0.0,0,1.0,Moderate Risk Regime
2023-04-04,162,0.013744523666351687,0.08487243363972168,0.36706468516450474,13.3,0.0,16.8,0.0,0,1.0,Moderate Risk Regime
2023-04-05,144,0.012112361480972425,0.08719182200841852,0.36938407353320163,11.7,0.4,20.5,1.0,1,1.0,Low Risk Regime
2023-04-06,129,0.011081522205996048,0.08770724164590671,0.3700712997165192,16.6,3.3,18.7,1.0,1,1.0,Low Risk Regime
2023-04-07,109,0.009105746928957993,0.08444291727514819,0.36826733098531056,11.2,0.0,21.9,0.0,0,1.0,Moderate Risk Regime
2023-04-08,115,0.009621166566446182,0.08229533545228074,0.366721072072846,6.1,0.0,19.9,0.0,0,1.0,Moderate Risk Regime
2023-04-09,114,0.00970706983936088,0.07842968817111932,0.36345674770208747,6.4,0.0,24.2,0.0,0,1.0,Moderate Risk Regime
2023-04-10,135,0.011167425478910746,0.07731294562322824,0.3581307447813762,9.1,0.0,18.8,0.0,0,1.0,Moderate Risk Regime
2023-04-11,128,0.010823812387251955,0.07800017180654582,0.35787303496263206,14.8,0.0,26.0,0.0,0,1.0,Moderate Risk Regime
2023-04-12,123,0.010308392749763766,0.0750794605274461,0.3586461644188644,20.5,0.0,24.1,0.0,0,1.0,Moderate Risk Regime
2023-04-13,139,0.011682845116398935,0.07327549179623744,0.3547805171377029,22.1,0.0,20.6,0.0,0,1.0,Moderate Risk Regime
2023-04-14,159,0.013486813847607594,0.07413452452538442,0.3528906451335796,22.0,0.0,19.2,0.0,0,1.0,Moderate Risk Regime
2023-04-15,134,0.011425135297654841,0.07842968817111932,0.3529765484064943,17.6,5.0,19.5,1.0,1,1.0,Low Risk Regime
2023-04-16,115,0.009878876385190275,0.08006185035649858,0.3538355811356413,15.8,0.0,17.7,0.0,0,1.0,Moderate Risk Regime
2023-04-17,153,0.013057297483034103,0.08014775362941329,0.34885319130658876,14.4,3.1,24.5,1.0,1,1.0,Low Risk Regime
2023-04-18,128,0.010823812387251955,0.08169401254187784,0.35074306331071214,11.3,0.1,36.5,1.0,1,1.0,Low Risk Regime
2023-04-19,130,0.01099561893308135,0.08169401254187784,0.34996993385447983,10.4,0.0,24.5,0.0,0,1.0,Moderate Risk Regime
2023-04-20,150,0.012713684391375312,0.08229533545228074,0.34833777166910057,10.5,0.0,16.2,0.0,0,1.0,Moderate Risk Regime
2023-04-21,177,0.015118976032986857,0.08324027145434242,0.3490249978524182,13.1,0.0,23.9,0.0,0,1.0,Moderate Risk Regime
2023-04-22,149,0.012627781118460614,0.08478653036680697,0.35452280731895885,14.3,15.7,30.5,1.0,1,1.0,Low Risk Regime
2023-04-23,157,0.013315007301778198,0.08607507946052745,0.35546774332102055,14.6,18.4,20.6,1.0,1,1.0,Low Risk Regime
2023-04-24,162,0.01365862039343699,0.08968301692294477,0.3566703891418263,11.2,0.0,19.1,0.0,0,1.0,Moderate Risk Regime
2023-04-25,149,0.012713684391375312,0.09045614637917705,0.3599347135125848,10.4,0.3,13.2,1.0,1,1.0,Low Risk Regime
2023-04-26,163,0.013572717120522292,0.0922601151103857,0.35967700369384076,10.0,0.9,22.1,1.0,1,1.0,Low Risk Regime
2023-04-27,140,0.01194055493514303,0.09509492311657074,0.3618245855167082,10.6,0.7,16.8,1.0,1,1.0,Low Risk Regime
2023-04-28,178,0.01494716948715746,0.09423589038742376,0.36225410188128165,9.8,6.1,23.3,1.0,1,1.0,Low Risk Regime
2023-04-29,187,0.015290782578816253,0.09432179366033847,0.3656902327978696,10.7,59.5,30.7,1.0,1,1.0,Low Risk Regime
2023-04-30,156,0.013057297483034103,0.09758611803109699,0.36740829825616356,12.8,22.2,27.5,1.0,1,1.0,Low Risk Regime
2023-05-01,149,0.012541877845545916,0.09750021475818228,0.36929817026028694,12.6,1.8,38.6,1.0,1,1.0,Low Risk Regime
2023-05-02,128,0.010823812387251955,0.09638347221029121,0.36835323425822525,10.4,0.8,26.9,1.0,1,1.0,Low Risk Regime
2023-05-03,153,0.012971394210119405,0.09457950347908255,0.36843913753113994,9.5,0.7,14.8,1.0,1,1.0,Low Risk Regime
2023-05-04,161,0.01365862039343699,0.09372047074993557,0.3706726226269221,10.2,1.7,16.3,1.0,1,1.0,Low Risk Regime
2023-05-05,167,0.014002233485095782,0.09552443948114424,0.3705867193540074,11.6,3.5,11.9,1.0,1,1.0,Low Risk Regime
2023-05-06,193,0.016149815307963233,0.09457950347908255,0.37256249463104546,14.2,0.0,19.0,0.0,0,1.0,Moderate Risk Regime
2023-05-07,154,0.012627781118460614,0.09509492311657074,0.3780603040975861,16.4,0.0,22.1,0.0,0,1.0,Moderate Risk Regime
2023-05-08,164,0.013744523666351687,0.09492311657074134,0.3819259513787475,18.2,0.0,21.2,0.0,0,1.0,Moderate Risk Regime
2023-05-09,157,0.0131432007559488,0.09621166566446182,0.38613521175156773,14.1,0.0,21.7,0.0,0,1.0,Moderate Risk Regime
2023-05-10,137,0.011596941843484237,0.09870286057898806,0.38982905248689975,14.3,0.0,19.8,0.0,0,1.0,Moderate Risk Regime
2023-05-11,162,0.013830426939266387,0.09732840821235289,0.39000085903272913,17.8,0.0,21.7,0.0,0,1.0,Moderate Risk Regime
2023-05-12,220,0.018297397130830683,0.0974143114852676,0.3929215703118289,21.1,0.0,15.3,0.0,0,1.0,Moderate Risk Regime
2023-05-13,178,0.01494716948715746,0.10196718494974659,0.4012541877845546,22.0,0.0,19.7,0.0,0,1.0,Moderate Risk Regime
2023-05-14,157,0.013315007301778198,0.10067863585602611,0.40460441542822784,17.6,0.0,22.0,0.0,0,1.0,Moderate Risk Regime
2023-05-15,147,0.012370071299716519,0.10093634567477021,0.4044326088823984,17.5,0.0,18.7,0.0,0,1.0,Moderate Risk Regime
2023-05-16,169,0.014174040030925178,0.09947599003522034,0.4055493514302895,20.3,0.0,24.9,0.0,0,1.0,Moderate Risk Regime
2023-05-17,184,0.015634395670475046,0.10050682931019672,0.4101881281676832,15.1,0.0,26.4,0.0,0,1.0,Moderate Risk Regime
2023-05-18,185,0.015720298943389742,0.10454428313718753,0.4128511296280388,11.1,0.0,22.1,0.0,0,1.0,Moderate Risk Regime
2023-05-19,174,0.014689459668413367,0.10652005841422559,0.4177476161841766,14.9,0.0,33.0,0.0,0,1.0,Moderate Risk Regime
2023-05-20,160,0.013400910574692896,0.10256850786014947,0.4215273601924233,15.8,26.9,15.9,1.0,1,1.0,Low Risk Regime
2023-05-21,153,0.01279958766429001,0.10102224894768491,0.4223863929215703,17.3,0.6,23.0,1.0,1,1.0,Low Risk Regime
2023-05-22,121,0.010308392749763766,0.10067863585602611,0.42032471437161756,16.9,0.2,20.6,1.0,1,1.0,Low Risk Regime
2023-05-23,133,0.011081522205996048,0.09844515076024396,0.41791942273000604,14.5,0.0,21.5,0.0,0,1.0,Moderate Risk Regime
2023-05-24,123,0.01056610256850786,0.09535263293531483,0.4158577441800533,15.6,0.7,25.0,1.0,1,1.0,Low Risk Regime
2023-05-25,144,0.01194055493514303,0.09011253328751825,0.41250751653638,14.7,0.0,25.9,0.0,0,1.0,Moderate Risk Regime
2023-05-26,165,0.01365862039343699,0.08659049909801564,0.41207800017180657,16.1,0.0,15.3,0.0,0,1.0,Moderate Risk Regime
2023-05-27,168,0.013916330212181085,0.08581736964178335,0.41224980671763595,17.2,0.0,20.1,0.0,0,1.0,Moderate Risk Regime
2023-05-28,158,0.0131432007559488,0.08650459582510094,0.41465509835924746,17.7,0.0,19.9,0.0,0,1.0,Moderate Risk Regime
2023-05-29,135,0.011339232024740143,0.08693411218967442,0.4129370329009535,18.5,0.0,28.5,0.0,0,1.0,Moderate Risk Regime
2023-05-30,159,0.013400910574692896,0.0881367580104802,0.40847006270938924,15.6,0.0,18.6,0.0,0,1.0,Moderate Risk Regime
2023-05-31,159,0.013315007301778198,0.09037024310626235,0.4087277725281333,16.1,0.0,15.3,0.0,0,1.0,Moderate Risk Regime
2023-06-01,178,0.01494716948715746,0.09346276093119148,0.4095868052572803,19.5,0.0,17.4,0.0,0,1.0,Moderate Risk Regime
2023-06-02,164,0.013916330212181085,0.09638347221029121,0.4138819689030152,22.3,0.0,17.1,0.0,0,1.0,Moderate Risk Regime
2023-06-03,121,0.010308392749763766,0.09629756893737651,0.4148269049050769,18.4,3.5,22.3,1.0,1,1.0,Low Risk Regime
2023-06-04,139,0.01185465166222833,0.0922601151103857,0.41139077398848894,15.5,0.1,25.0,1.0,1,1.0,Low Risk Regime
2023-06-05,133,0.011253328751825444,0.09062795292500644,0.4089854823468774,17.8,0.0,21.5,0.0,0,1.0,Moderate Risk Regime
2023-06-06,146,0.012455974572631217,0.09045614637917705,0.4038312859719955,19.6,0.2,33.9,1.0,1,1.0,Low Risk Regime
2023-06-07,147,0.012284168026801821,0.08933940383128597,0.40314405978867796,18.8,0.0,21.3,0.0,0,1.0,Moderate Risk Regime
2023-06-08,132,0.011167425478910746,0.0883085645563096,0.4016837041491281,16.8,0.0,19.2,0.0,0,1.0,Moderate Risk Regime
2023-06-09,170,0.014603556395498669,0.08435701400223349,0.3995361223262606,16.9,0.9,20.0,1.0,1,1.0,Low Risk Regime
2023-06-10,164,0.01408813675801048,0.08487243363972168,0.40237093033244564,19.1,0.2,18.1,1.0,1,1.0,Low Risk Regime
2023-06-11,146,0.012112361480972425,0.08856627437505368,0.4025427368782751,21.3,0.0,18.6,0.0,0,1.0,Moderate Risk Regime
2023-06-12,156,0.0132291040288635,0.08916759728545658,0.3961858946825874,21.0,8.5,27.0,1.0,1,1.0,Low Risk Regime
2023-06-13,152,0.01279958766429001,0.09114337256249463,0.39429602267846403,21.0,0.0,21.6,0.0,0,1.0,Moderate Risk Regime
2023-06-14,166,0.014002233485095782,0.09165879219998282,0.3938665063138906,18.5,9.5,24.1,1.0,1,1.0,Low Risk Regime
2023-06-15,155,0.0132291040288635,0.09329095438536208,0.39549866849926985,20.4,0.0,20.4,0.0,0,1.0,Moderate Risk Regime
2023-06-16,182,0.015290782578816253,0.09526672966240014,0.39429602267846403,19.2,10.8,18.8,1.0,1,1.0,Low Risk Regime
2023-06-17,155,0.0132291040288635,0.09629756893737651,0.39412421613263465,20.0,0.1,31.6,1.0,1,1.0,Low Risk Regime
2023-06-18,170,0.01408813675801048,0.09552443948114424,0.3915471179451937,21.4,0.0,19.2,0.0,0,1.0,Moderate Risk Regime
2023-06-19,137,0.011682845116398935,0.09758611803109699,0.39120350485353494,20.5,1.4,20.0,1.0,1,1.0,Low Risk Regime
2023-06-20,167,0.014002233485095782,0.09595395584571773,0.3892277295764969,19.5,0.0,21.3,0.0,0,1.0,Moderate Risk Regime
2023-06-21,146,0.012455974572631217,0.09724250493943819,0.39043037539730263,18.8,0.3,23.4,1.0,1,1.0,Low Risk Regime
2023-06-22,116,0.009878876385190275,0.09552443948114424,0.3925779572201701,18.2,0.3,25.0,1.0,1,1.0,Low Risk Regime
2023-06-23,129,0.010823812387251955,0.092174211837471,0.3911176015806202,19.8,12.4,21.8,1.0,1,1.0,Low Risk Regime
2023-06-24,163,0.013486813847607594,0.087621338372992,0.3916330212181084,21.6,21.2,16.9,1.0,1,1.0,Low Risk Regime
2023-06-25,155,0.012885490937204707,0.0883085645563096,0.39326518340348765,23.0,1.9,17.9,1.0,1,1.0,Low Risk Regime
2023-06-26,147,0.012455974572631217,0.08702001546258913,0.3924061506743407,21.8,4.6,20.3,1.0,1,1.0,Low Risk Regime
2023-06-27,157,0.0131432007559488,0.0878790481917361,0.390602181943132,21.8,18.7,18.8,1.0,1,1.0,Low Risk Regime
2023-06-28,141,0.011596941843484237,0.08702001546258913,0.3905162786702173,22.9,2.1,13.8,1.0,1,1.0,Low Risk Regime
2023-06-29,137,0.011596941843484237,0.08659049909801564,0.3910316983077055,22.4,0.0,14.3,0.0,0,1.0,Moderate Risk Regime
2023-06-30,150,0.012885490937204707,0.08839446782922429,0.3891418263035822,23.0,0.0,21.1,0.0,0,1.0,Moderate Risk Regime
2023-07-01,127,0.010737909114337257,0.09019843656043296,0.38836869684734987,22.5,0.0,24.7,0.0,0,1.0,Moderate Risk Regime
2023-07-02,146,0.012198264753887123,0.08710591873550383,0.3839876299287003,24.5,16.1,20.6,1.0,1,1.0,Low Risk Regime
2023-07-03,147,0.012627781118460614,0.08633278927927154,0.3824413710162357,25.6,17.8,16.8,1.0,1,1.0,Low Risk Regime
2023-07-04,129,0.010823812387251955,0.08633278927927154,0.38467485611201785,24.7,5.4,13.2,1.0,1,1.0,Low Risk Regime
2023-07-05,154,0.012885490937204707,0.08392749763766,0.3838158233828709,26.3,0.0,15.2,0.0,0,1.0,Moderate Risk Regime
2023-07-06,133,0.011425135297654841,0.08504424018555107,0.38561979211407954,26.0,0.0,20.0,0.0,0,1.0,Moderate Risk Regime
2023-07-07,139,0.011768748389313632,0.08470062709389228,0.38450304956618847,25.2,0.6,18.4,1.0,1,1.0,Low Risk Regime
2023-07-08,130,0.011081522205996048,0.08375569109183059,0.3838158233828709,25.4,4.4,15.2,1.0,1,1.0,Low Risk Regime
2023-07-09,142,0.012112361480972425,0.08401340091057469,0.38364401683704147,23.2,18.5,14.9,1.0,1,1.0,Low Risk Regime
2023-07-10,128,0.010652005841422557,0.0836697878189159,0.38123872519542995,24.3,1.3,17.2,1.0,1,1.0,Low Risk Regime
2023-07-11,150,0.012627781118460614,0.08203762563353664,0.3781462073705008,24.8,0.0,10.6,0.0,0,1.0,Moderate Risk Regime
2023-07-12,161,0.013572717120522292,0.0838415943647453,0.3784898204621596,26.7,0.0,16.3,0.0,0,1.0,Moderate Risk Regime
2023-07-13,166,0.014002233485095782,0.08444291727514819,0.3789193368267331,26.9,0.2,24.4,1.0,1,1.0,Low Risk Regime
2023-07-14,153,0.013057297483034103,0.08727772528133322,0.3801219826475389,24.4,36.6,20.7,1.0,1,1.0,Low Risk Regime
2023-07-15,131,0.011253328751825444,0.088480371102139,0.3790052400996478,24.8,8.0,16.8,1.0,1,1.0,Low Risk Regime
2023-07-16,163,0.013916330212181085,0.08856627437505368,0.37694356154969505,24.0,41.4,18.2,1.0,1,1.0,Low Risk Regime
2023-07-17,168,0.014174040030925178,0.09037024310626235,0.3753113993643158,25.6,0.1,17.6,1.0,1,1.0,Low Risk Regime
2023-07-18,126,0.01056610256850786,0.09380637402285028,0.37642814191220686,25.0,8.3,17.1,1.0,1,1.0,Low Risk Regime
2023-07-19,133,0.011339232024740143,0.09174469547289751,0.37264839790396015,23.0,3.8,10.9,1.0,1,1.0,Low Risk Regime
2023-07-20,163,0.013744523666351687,0.08933940383128597,0.37230478481230134,24.1,0.5,14.9,1.0,1,1.0,Low Risk Regime
2023-07-21,194,0.016493428399622024,0.08908169401254187,0.3719611717206426,24.3,3.5,15.6,1.0,1,1.0,Low Risk Regime
2023-07-22,151,0.012713684391375312,0.0926037282020445,0.37608452882054805,23.6,0.0,15.1,0.0,0,1.0,Moderate Risk Regime
2023-07-23,141,0.012026458208057728,0.09432179366033847,0.3790911433725625,23.9,0.5,19.3,1.0,1,1.0,Low Risk Regime
2023-07-24,137,0.011425135297654841,0.0924319216562151,0.3801219826475389,24.3,1.9,23.1,1.0,1,1.0,Low Risk Regime
2023-07-25,149,0.012455974572631217,0.08976892019585946,0.37788849755175674,23.2,9.0,15.1,1.0,1,1.0,Low Risk Regime
2023-07-26,147,0.012627781118460614,0.09174469547289751,0.37737307791426855,23.9,0.4,20.9,1.0,1,1.0,Low Risk Regime
2023-07-27,140,0.011682845116398935,0.09294734129370329,0.37737307791426855,27.2,0.7,27.5,1.0,1,1.0,Low Risk Regime
2023-07-28,160,0.01365862039343699,0.09097156601666523,0.37591272227471867,27.7,0.0,17.3,0.0,0,1.0,Moderate Risk Regime
2023-07-29,147,0.012455974572631217,0.0880508547375655,0.37754488446009793,27.9,4.3,32.8,1.0,1,1.0,Low Risk Regime
2023-07-30,136,0.011425135297654841,0.08770724164590671,0.37840391718924493,22.0,0.0,19.6,0.0,0,1.0,Moderate Risk Regime
2023-07-31,137,0.011511038570569539,0.08727772528133322,0.3772012713684391,22.7,0.0,14.9,0.0,0,1.0,Moderate Risk Regime
2023-08-01,146,0.012455974572631217,0.08727772528133322,0.3780603040975861,22.0,0.0,18.9,0.0,0,1.0,Moderate Risk Regime
2023-08-02,138,0.01185465166222833,0.08702001546258913,0.3780603040975861,20.9,0.0,16.9,0.0,0,1.0,Moderate Risk Regime
2023-08-03,142,0.012198264753887123,0.08624688600635684,0.37728717464135386,21.6,0.9,30.0,1.0,1,1.0,Low Risk Regime
2023-08-04,159,0.013315007301778198,0.08641869255218623,0.37840391718924493,23.1,0.9,21.3,1.0,1,1.0,Low Risk Regime
2023-08-05,150,0.01279958766429001,0.08633278927927154,0.3788334335538184,24.5,0.2,12.9,1.0,1,1.0,Low Risk Regime
2023-08-06,140,0.011768748389313632,0.08659049909801564,0.38029378919336826,24.2,0.0,21.8,0.0,0,1.0,Moderate Risk Regime
2023-08-07,141,0.012112361480972425,0.08693411218967442,0.38037969246628295,24.2,37.9,31.2,1.0,1,1.0,Low Risk Regime
2023-08-08,123,0.010480199295593162,0.08727772528133322,0.38132462846834464,23.9,15.2,30.6,1.0,1,1.0,Low Risk Regime
2023-08-09,152,0.012971394210119405,0.08530195000429516,0.3796924662829654,24.4,0.1,22.4,1.0,1,1.0,Low Risk Regime
2023-08-10,143,0.012284168026801821,0.08650459582510094,0.38175414483291814,22.0,11.9,14.9,1.0,1,1.0,Low Risk Regime
2023-08-11,141,0.011682845116398935,0.08659049909801564,0.38115282192251526,23.4,0.1,20.2,1.0,1,1.0,Low Risk Regime
2023-08-12,156,0.012885490937204707,0.08504424018555107,0.3794347564642213,22.8,8.6,16.6,1.0,1,1.0,Low Risk Regime
2023-08-13,154,0.012541877845545916,0.08555965982303926,0.3785757237350743,25.4,2.9,20.8,1.0,1,1.0,Low Risk Regime
2023-08-14,163,0.01365862039343699,0.08676230564384503,0.378661627007989,24.5,1.3,20.5,1.0,1,1.0,Low Risk Regime
2023-08-15,128,0.010909715660166653,0.08865217764796839,0.38141053174125933,24.0,20.3,17.5,1.0,1,1.0,Low Risk Regime
2023-08-16,147,0.012455974572631217,0.08908169401254187,0.37840391718924493,23.0,4.0,14.4,1.0,1,1.0,Low Risk Regime
2023-08-17,118,0.009964779658104973,0.08865217764796839,0.37659994845803624,22.9,5.9,20.3,1.0,1,1.0,Low Risk Regime
2023-08-18,178,0.01503307276007216,0.08650459582510094,0.37591272227471867,23.7,3.1,25.3,1.0,1,1.0,Low Risk Regime
2023-08-19,161,0.013572717120522292,0.08968301692294477,0.37977836955588007,20.7,0.0,21.0,0.0,0,1.0,Moderate Risk Regime
2023-08-20,139,0.011511038570569539,0.09011253328751825,0.3796065630100507,22.7,0.0,14.4,0.0,0,1.0,Moderate Risk Regime
2023-08-21,114,0.009621166566446182,0.08882398419379778,0.3748818829997423,25.0,0.1,15.1,1.0,1,1.0,Low Risk Regime
2023-08-22,127,0.010652005841422557,0.08461472382097758,0.37170346190189846,22.2,0.0,22.7,0.0,0,1.0,Moderate Risk Regime
2023-08-23,119,0.010222489476849068,0.08452882054806288,0.3705008160810927,20.4,0.0,18.1,0.0,0,1.0,Moderate Risk Regime
2023-08-24,132,0.010909715660166653,0.08212352890645133,0.36895455716862813,21.4,2.2,26.4,1.0,1,1.0,Low Risk Regime
2023-08-25,132,0.011253328751825444,0.0833261747272571,0.36749420152907825,23.5,11.1,19.7,1.0,1,1.0,Low Risk Regime
2023-08-26,139,0.011682845116398935,0.079374624173181,0.3662056524353578,24.7,0.4,14.8,1.0,1,1.0,Low Risk Regime
2023-08-27,129,0.01099561893308135,0.07748475216905765,0.3661197491624431,23.2,0.5,13.3,1.0,1,1.0,Low Risk Regime
2023-08-28,125,0.010652005841422557,0.07662571943991066,0.36345674770208747,21.6,1.1,18.4,1.0,1,1.0,Low Risk Regime
2023-08-29,133,0.011167425478910746,0.07757065544197234,0.3615668756979641,22.6,1.6,13.5,1.0,1,1.0,Low Risk Regime
2023-08-30,149,0.012541877845545916,0.07808607507946053,0.36130916587922,24.4,0.7,20.7,1.0,1,1.0,Low Risk Regime
2023-08-31,174,0.014689459668413367,0.08066317326690146,0.3623400051541964,20.6,0.0,22.5,0.0,0,1.0,Moderate Risk Regime
2023-09-01,166,0.014002233485095782,0.08427111072931878,0.3647452967958079,18.9,0.0,13.7,0.0,0,1.0,Moderate Risk Regime
2023-09-02,167,0.014174040030925178,0.08719182200841852,0.3671505884374195,19.7,0.0,24.2,0.0,0,1.0,Moderate Risk Regime
2023-09-03,146,0.012284168026801821,0.08959711365003006,0.36929817026028694,25.2,0.3,16.8,1.0,1,1.0,Low Risk Regime
2023-09-04,158,0.0131432007559488,0.09105746928957993,0.3681814277123958,26.9,1.2,18.1,1.0,1,1.0,Low Risk Regime
2023-09-05,163,0.014002233485095782,0.09389227729576496,0.36886865389571344,28.1,0.0,14.1,0.0,0,1.0,Moderate Risk Regime
2023-09-06,165,0.014002233485095782,0.09646937548320592,0.37084442917275146,28.9,0.0,9.4,0.0,0,1.0,Moderate Risk Regime
2023-09-07,154,0.0131432007559488,0.09784382784984108,0.3729061077227042,27.7,3.8,18.5,1.0,1,1.0,Low Risk Regime
2023-09-08,139,0.01194055493514303,0.09612576239154712,0.37556910918305986,25.2,14.3,16.1,1.0,1,1.0,Low Risk Regime
2023-09-09,158,0.013400910574692896,0.09380637402285028,0.3744523666351688,23.7,8.5,12.6,1.0,1,1.0,Low Risk Regime
2023-09-10,134,0.011167425478910746,0.09303324456661799,0.3757409157288893,21.9,16.5,10.7,1.0,1,1.0,Low Risk Regime
2023-09-11,163,0.013744523666351687,0.09200240529164161,0.3751395928184864,22.9,4.4,10.5,1.0,1,1.0,Low Risk Regime
2023-09-12,144,0.01185465166222833,0.0924319216562151,0.3757409157288893,23.1,0.2,11.9,1.0,1,1.0,Low Risk Regime
2023-09-13,128,0.010909715660166653,0.09079975947083584,0.3748818829997423,22.3,17.1,11.9,1.0,1,1.0,Low Risk Regime
2023-09-14,180,0.01537668585173095,0.087621338372992,0.37187526844772784,20.3,0.0,16.9,0.0,0,1.0,Moderate Risk Regime
2023-09-15,142,0.012112361480972425,0.08985482346877416,0.37634223863929217,17.3,0.0,23.3,0.0,0,1.0,Moderate Risk Regime
2023-09-16,143,0.01194055493514303,0.09011253328751825,0.37591272227471867,19.0,0.0,22.0,0.0,0,1.0,Moderate Risk Regime
2023-09-17,114,0.009621166566446182,0.08882398419379778,0.3780603040975861,18.4,0.5,14.8,1.0,1,1.0,Low Risk Regime
2023-09-18,161,0.01365862039343699,0.08710591873550383,0.37256249463104546,18.9,13.9,17.3,1.0,1,1.0,Low Risk Regime
2023-09-19,165,0.013916330212181085,0.08693411218967442,0.37256249463104546,17.9,0.0,21.5,0.0,0,1.0,Moderate Risk Regime
2023-09-20,154,0.012885490937204707,0.08873808092088309,0.3747959797268276,17.2,0.0,14.3,0.0,0,1.0,Moderate Risk Regime
2023-09-21,162,0.013744523666351687,0.09097156601666523,0.3782321106434155,16.8,0.0,13.0,0.0,0,1.0,Moderate Risk Regime
2023-09-22,143,0.012112361480972425,0.08942530710420067,0.38123872519542995,17.2,0.0,22.6,0.0,0,1.0,Moderate Risk Regime
2023-09-23,136,0.011339232024740143,0.08951121037711537,0.3833004037453827,15.1,42.3,31.4,1.0,1,1.0,Low Risk Regime
2023-09-24,179,0.01494716948715746,0.08890988746671248,0.38364401683704147,17.2,17.3,31.9,1.0,1,1.0,Low Risk Regime
2023-09-25,124,0.010652005841422557,0.09449360020616786,0.3876814706640323,16.1,17.5,30.8,1.0,1,1.0,Low Risk Regime
2023-09-26,153,0.012627781118460614,0.09131517910832403,0.38639292157031185,15.2,8.5,24.6,1.0,1,1.0,Low Risk Regime
2023-09-27,161,0.013486813847607594,0.09028433983334765,0.38845460012026456,13.7,0.0,19.4,0.0,0,1.0,Moderate Risk Regime
2023-09-28,180,0.015290782578816253,0.09088566274375054,0.3915471179451937,14.3,0.1,17.5,1.0,1,1.0,Low Risk Regime
2023-09-29,172,0.014517653122583971,0.0924319216562151,0.39558457177218453,15.2,69.9,25.5,1.0,1,1.0,Low Risk Regime
2023-09-30,138,0.011596941843484237,0.09492311657074134,0.39756034704922255,16.3,1.0,20.4,1.0,1,1.0,Low Risk Regime
2023-10-01,135,0.011511038570569539,0.09509492311657074,0.39446782922429346,18.9,0.0,18.7,0.0,0,1.0,Moderate Risk Regime
2023-10-02,140,0.011768748389313632,0.09131517910832403,0.3918048277639378,19.8,0.0,16.0,0.0,0,1.0,Moderate Risk Regime
2023-10-03,173,0.014517653122583971,0.09268963147495919,0.38948543939524094,19.3,0.0,8.6,0.0,0,1.0,Moderate Risk Regime
2023-10-04,159,0.013486813847607594,0.09440769693325315,0.3918048277639378,20.1,0.0,12.6,0.0,0,1.0,Moderate Risk Regime
2023-10-05,162,0.013916330212181085,0.09423589038742376,0.3918907310368525,17.9,0.0,17.4,0.0,0,1.0,Moderate Risk Regime
2023-10-06,166,0.014259943303839876,0.09268963147495919,0.3918048277639378,19.8,2.6,15.0,1.0,1,1.0,Low Risk Regime
2023-10-07,156,0.012971394210119405,0.092174211837471,0.3918907310368525,17.1,60.4,29.1,1.0,1,1.0,Low Risk Regime
2023-10-08,120,0.010222489476849068,0.09372047074993557,0.3920625375826819,12.9,0.0,24.5,0.0,0,1.0,Moderate Risk Regime
2023-10-09,110,0.009363456747702087,0.0924319216562151,0.39043037539730263,11.5,0.1,23.9,1.0,1,1.0,Low Risk Regime
2023-10-10,142,0.011768748389313632,0.08985482346877416,0.3863070182973971,13.4,0.0,19.7,0.0,0,1.0,Moderate Risk Regime
2023-10-11,168,0.014259943303839876,0.08719182200841852,0.38699424448071473,14.0,0.0,14.2,0.0,0,1.0,Moderate Risk Regime
